date,btc_close,eth_close,sp500_close,dxy_close,gold_close,active_addresses,interest_rate,bitcoin,fear_greed,btc_logret,btc_rsi14
2017-04-03,,,,,,502791.0,0.9,19.0,30.0,,
2017-04-04,,,,,,502791.0,0.9,19.0,30.0,,
2017-04-05,,,,,,577217.0,0.9,19.0,30.0,,
2017-04-06,,,,,,577217.0,0.9,19.0,30.0,,
2017-04-07,,,,,,577217.0,0.9,19.0,30.0,,
2017-04-08,,,,,,577217.0,0.9,19.0,30.0,,
2017-04-09,,,,,,489533.0,0.9,19.0,30.0,,
2017-04-10,,,,,,489533.0,0.9,19.0,30.0,,
2017-04-11,,,,,,489533.0,0.9,19.0,30.0,,
2017-04-12,,,,,,489533.0,0.9,19.0,30.0,,
2017-04-13,,,,,,449522.0,0.9,19.0,30.0,,
2017-04-14,,,,,,449522.0,0.9,19.0,30.0,,
2017-04-15,,,,,,449522.0,0.9,19.0,30.0,,
2017-04-16,,,,,,449522.0,0.9,19.0,30.0,,
2017-04-17,,,,,,469210.0,0.9,19.0,30.0,,
2017-04-18,,,,,,469210.0,0.9,19.0,30.0,,
2017-04-19,,,,,,469210.0,0.9,19.0,30.0,,
2017-04-20,,,,,,469210.0,0.9,19.0,30.0,,
2017-04-21,,,,,,612636.0,0.9,19.0,30.0,,
2017-04-22,,,,,,612636.0,0.9,19.0,30.0,,
2017-04-23,,,,,,612636.0,0.9,19.0,30.0,,
2017-04-24,,,,,,612636.0,0.9,19.0,30.0,,
2017-04-25,,,,,,580199.0,0.9,19.0,30.0,,
2017-04-26,,,,,,580199.0,0.9,19.0,30.0,,
2017-04-27,,,,,,580199.0,0.9,19.0,30.0,,
2017-04-28,,,,,,580199.0,0.9,19.0,30.0,,
2017-04-29,,,,,,634026.0,0.9,19.0,30.0,,
2017-04-30,,,,,,634026.0,0.9,19.0,30.0,,
2017-05-01,,,,,,634026.0,0.91,19.0,30.0,,
2017-05-02,,,,,,634026.0,0.91,19.0,30.0,,
2017-05-03,,,,,,547222.0,0.91,19.0,30.0,,
2017-05-04,,,,,,547222.0,0.91,19.0,30.0,,
2017-05-05,,,,,,547222.0,0.91,19.0,30.0,,
2017-05-06,,,,,,547222.0,0.91,19.0,30.0,,
2017-05-07,,,,,,581370.0,0.91,43.0,30.0,,
2017-05-08,,,,,,581370.0,0.91,43.0,30.0,,
2017-05-09,,,,,,581370.0,0.91,43.0,30.0,,
2017-05-10,,,,,,581370.0,0.91,43.0,30.0,,
2017-05-11,,,,,,568522.0,0.91,43.0,30.0,,
2017-05-12,,,,,,568522.0,0.91,43.0,30.0,,
2017-05-13,,,,,,568522.0,0.91,43.0,30.0,,
2017-05-14,,,,,,568522.0,0.91,43.0,30.0,,
2017-05-15,,,,,,636240.0,0.91,43.0,30.0,,
2017-05-16,,,,,,636240.0,0.91,43.0,30.0,,
2017-05-17,,,,,,636240.0,0.91,43.0,30.0,,
2017-05-18,,,,,,636240.0,0.91,43.0,30.0,,
2017-05-19,,,,,,633618.0,0.91,43.0,30.0,,
2017-05-20,,,,,,633618.0,0.91,43.0,30.0,,
2017-05-21,,,,,,633618.0,0.91,94.0,30.0,,
2017-05-22,,,,,,633618.0,0.91,94.0,30.0,,
2017-05-23,,,,,,687291.0,0.91,94.0,30.0,,
2017-05-24,,,,,,687291.0,0.91,94.0,30.0,,
2017-05-25,,,,,,687291.0,0.91,94.0,30.0,,
2017-05-26,,,,,,687291.0,0.91,94.0,30.0,,
2017-05-27,,,,,,651462.0,0.91,94.0,30.0,,
2017-05-28,,,,,,651462.0,0.91,94.0,30.0,,
2017-05-29,,,,,,651462.0,0.91,94.0,30.0,,
2017-05-30,,,,,,651462.0,0.91,94.0,30.0,,
2017-05-31,,,,,,614127.0,0.91,94.0,30.0,,
2017-06-01,,,,,,614127.0,1.04,94.0,30.0,,
2017-06-02,,,,,,614127.0,1.04,94.0,30.0,,
2017-06-03,,,,,,614127.0,1.04,94.0,30.0,,
2017-06-04,,,,,,537388.0,1.04,94.0,30.0,,
2017-06-05,,,,,,537388.0,1.04,94.0,30.0,,
2017-06-06,,,,,,537388.0,1.04,94.0,30.0,,
2017-06-07,,,,,,537388.0,1.04,94.0,30.0,,
2017-06-08,,,,,,609713.0,1.04,94.0,30.0,,
2017-06-09,,,,,,609713.0,1.04,94.0,30.0,,
2017-06-10,,,,,,609713.0,1.04,94.0,30.0,,
2017-06-11,,,,,,609713.0,1.04,94.0,30.0,,
2017-06-12,,,,,,538625.0,1.04,94.0,30.0,,
2017-06-13,,,,,,538625.0,1.04,94.0,30.0,,
2017-06-14,,,,,,538625.0,1.04,94.0,30.0,,
2017-06-15,,,,,,538625.0,1.04,94.0,30.0,,
2017-06-16,,,,,,536166.0,1.04,94.0,30.0,,
2017-06-17,,,,,,536166.0,1.04,94.0,30.0,,
2017-06-18,,,,,,536166.0,1.04,94.0,30.0,,
2017-06-19,,,,,,536166.0,1.04,94.0,30.0,,
2017-06-20,,,,,,591484.0,1.04,94.0,30.0,,
2017-06-21,,,,,,591484.0,1.04,94.0,30.0,,
2017-06-22,,,,,,591484.0,1.04,94.0,30.0,,
2017-06-23,,,,,,591484.0,1.04,94.0,30.0,,
2017-06-24,,,,,,469728.0,1.04,94.0,30.0,,
2017-06-25,,,,,,469728.0,1.04,94.0,30.0,,
2017-06-26,,,,,,469728.0,1.04,94.0,30.0,,
2017-06-27,,,,,,469728.0,1.04,94.0,30.0,,
2017-06-28,,,,,,549137.0,1.04,94.0,30.0,,
2017-06-29,,,,,,549137.0,1.04,94.0,30.0,,
2017-06-30,,,,,,549137.0,1.04,94.0,30.0,,
2017-07-01,,,,,,549137.0,1.15,94.0,30.0,,
2017-07-02,,,,,,409306.0,1.15,41.0,30.0,,
2017-07-03,,,,,,409306.0,1.15,41.0,30.0,,
2017-07-04,,,,,,409306.0,1.15,41.0,30.0,,
2017-07-05,,,,,,409306.0,1.15,41.0,30.0,,
2017-07-06,,,,,,459295.0,1.15,41.0,30.0,,
2017-07-07,,,,,,459295.0,1.15,41.0,30.0,,
2017-07-08,,,,,,459295.0,1.15,41.0,30.0,,
2017-07-09,,,,,,459295.0,1.15,41.0,30.0,,
2017-07-10,,,,,,567053.0,1.15,41.0,30.0,,
2017-07-11,,,,,,567053.0,1.15,41.0,30.0,,
2017-07-12,,,,,,567053.0,1.15,41.0,30.0,,
2017-07-13,,,,,,567053.0,1.15,41.0,30.0,,
2017-07-14,,,,,,473083.0,1.15,41.0,30.0,,
2017-07-15,,,,,,473083.0,1.15,41.0,30.0,,
2017-07-16,,,,,,473083.0,1.15,41.0,30.0,,
2017-07-17,,,,,,473083.0,1.15,41.0,30.0,,
2017-07-18,,,,,,561056.0,1.15,41.0,30.0,,
2017-07-19,,,,,,561056.0,1.15,41.0,30.0,,
2017-07-20,,,,,,561056.0,1.15,41.0,30.0,,
2017-07-21,,,,,,561056.0,1.15,41.0,30.0,,
2017-07-22,,,,,,433136.0,1.15,41.0,30.0,,
2017-07-23,,,,,,433136.0,1.15,41.0,30.0,,
2017-07-24,,,,,,433136.0,1.15,41.0,30.0,,
2017-07-25,,,,,,433136.0,1.15,41.0,30.0,,
2017-07-26,,,,,,460147.0,1.15,41.0,30.0,,
2017-07-27,,,,,,460147.0,1.15,41.0,30.0,,
2017-07-28,,,,,,460147.0,1.15,41.0,30.0,,
2017-07-29,,,,,,460147.0,1.15,41.0,30.0,,
2017-07-30,,,,,,386559.0,1.15,41.0,30.0,,
2017-07-31,,,,,,386559.0,1.15,41.0,30.0,,
2017-08-01,,,,,,386559.0,1.16,41.0,30.0,,
2017-08-02,,,,,,386559.0,1.16,41.0,30.0,,
2017-08-03,,,,,,427729.0,1.16,41.0,30.0,,
2017-08-04,,,,,,427729.0,1.16,41.0,30.0,,
2017-08-05,,,,,,427729.0,1.16,41.0,30.0,,
2017-08-06,,,,,,427729.0,1.16,41.0,30.0,,
2017-08-07,,,,,,512718.0,1.16,41.0,30.0,,
2017-08-08,,,,,,512718.0,1.16,41.0,30.0,,
2017-08-09,,,,,,512718.0,1.16,41.0,30.0,,
2017-08-10,,,,,,512718.0,1.16,41.0,30.0,,
2017-08-11,,,,,,580988.0,1.16,41.0,30.0,,
2017-08-12,,,,,,580988.0,1.16,41.0,30.0,,
2017-08-13,,,,,,580988.0,1.16,90.0,30.0,,
2017-08-14,,,,,,580988.0,1.16,90.0,30.0,,
2017-08-15,,,,,,650900.0,1.16,90.0,30.0,,
2017-08-16,,,,,,650900.0,1.16,90.0,30.0,,
2017-08-17,,,,,,650900.0,1.16,90.0,30.0,,
2017-08-18,,,,,,650900.0,1.16,90.0,30.0,,
2017-08-19,,,,,,535351.0,1.16,90.0,30.0,,
2017-08-20,,,,,,535351.0,1.16,90.0,30.0,,
2017-08-21,,,,,,535351.0,1.16,90.0,30.0,,
2017-08-22,,,,,,535351.0,1.16,90.0,30.0,,
2017-08-23,,,,,,628517.0,1.16,90.0,30.0,,
2017-08-24,,,,,,628517.0,1.16,90.0,30.0,,
2017-08-25,,,,,,628517.0,1.16,90.0,30.0,,
2017-08-26,,,,,,628517.0,1.16,90.0,30.0,,
2017-08-27,,,,,,509083.0,1.16,90.0,30.0,,
2017-08-28,,,,,,509083.0,1.16,90.0,30.0,,
2017-08-29,,,,,,509083.0,1.16,90.0,30.0,,
2017-08-30,,,,,,509083.0,1.16,90.0,30.0,,
2017-08-31,,,,,,589298.0,1.16,90.0,30.0,,
2017-09-01,,,,,,589298.0,1.16,90.0,30.0,,
2017-09-02,,,,,,589298.0,1.16,90.0,30.0,,
2017-09-03,,,,,,589298.0,1.16,90.0,30.0,,
2017-09-04,,,,,,561329.0,1.16,90.0,30.0,,
2017-09-05,,,,,,561329.0,1.16,90.0,30.0,,
2017-09-06,,,,,,561329.0,1.16,90.0,30.0,,
2017-09-07,,,,,,561329.0,1.16,90.0,30.0,,
2017-09-08,,,,,,606486.0,1.16,90.0,30.0,,
2017-09-09,,,,,,606486.0,1.16,90.0,30.0,,
2017-09-10,,,,,,606486.0,1.16,90.0,30.0,,
2017-09-11,,,,,,606486.0,1.16,90.0,30.0,,
2017-09-12,,,,,,549110.0,1.16,90.0,30.0,,
2017-09-13,,,,,,549110.0,1.16,90.0,30.0,,
2017-09-14,,,,,,549110.0,1.16,90.0,30.0,,
2017-09-15,,,,,,549110.0,1.16,90.0,30.0,,
2017-09-16,,,,,,486763.0,1.16,90.0,30.0,,
2017-09-17,,,,,,486763.0,1.16,90.0,30.0,,
2017-09-18,,,,,,486763.0,1.16,90.0,30.0,,
2017-09-19,,,,,,486763.0,1.16,90.0,30.0,,
2017-09-20,,,,,,480583.0,1.16,90.0,30.0,,
2017-09-21,,,,,,480583.0,1.16,90.0,30.0,,
2017-09-22,,,,,,480583.0,1.16,90.0,30.0,,
2017-09-23,,,,,,480583.0,1.16,90.0,30.0,,
2017-09-24,,,,,,383449.0,1.16,13.0,30.0,,
2017-09-25,,,,,,383449.0,1.16,13.0,30.0,,
2017-09-26,,,,,,383449.0,1.16,13.0,30.0,,
2017-09-27,,,,,,383449.0,1.16,13.0,30.0,,
2017-09-28,,,,,,561793.0,1.16,13.0,30.0,,
2017-09-29,,,,,,561793.0,1.16,13.0,30.0,,
2017-09-30,,,,,,561793.0,1.16,13.0,30.0,,
2017-10-01,,,,,,561793.0,1.16,12.0,30.0,,
2017-10-02,,,,,,606138.0,1.16,12.0,30.0,,
2017-10-03,,,,,,606138.0,1.16,12.0,30.0,,
2017-10-04,,,,,,606138.0,1.16,12.0,30.0,,
2017-10-05,,,,,,606138.0,1.16,12.0,30.0,,
2017-10-06,,,,,,609683.0,1.16,12.0,30.0,,
2017-10-07,,,,,,609683.0,1.16,12.0,30.0,,
2017-10-08,,,,,,609683.0,1.16,18.0,30.0,,
2017-10-09,,,,,,609683.0,1.16,18.0,30.0,,
2017-10-10,,,,,,613364.0,1.16,18.0,30.0,,
2017-10-11,,,,,,613364.0,1.16,18.0,30.0,,
2017-10-12,,,,,,613364.0,1.16,18.0,30.0,,
2017-10-13,,,,,,613364.0,1.16,18.0,30.0,,
2017-10-14,,,,,,594482.0,1.16,18.0,30.0,,
2017-10-15,,,,,,594482.0,1.16,18.0,30.0,,
2017-10-16,,,,,,594482.0,1.16,18.0,30.0,,
2017-10-17,,,,,,594482.0,1.16,18.0,30.0,,
2017-10-18,,,,,,646494.0,1.16,18.0,30.0,,
2017-10-19,,,,,,646494.0,1.16,18.0,30.0,,
2017-10-20,,,,,,646494.0,1.16,18.0,30.0,,
2017-10-21,,,,,,646494.0,1.16,18.0,30.0,,
2017-10-22,,,,,,573815.0,1.16,18.0,30.0,,
2017-10-23,,,,,,573815.0,1.16,18.0,30.0,,
2017-10-24,,,,,,573815.0,1.16,18.0,30.0,,
2017-10-25,,,,,,573815.0,1.16,18.0,30.0,,
2017-10-26,,,,,,555570.0,1.16,18.0,30.0,,
2017-10-27,,,,,,555570.0,1.16,18.0,30.0,,
2017-10-28,,,,,,555570.0,1.16,18.0,30.0,,
2017-10-29,,,,,,555570.0,1.16,18.0,30.0,,
2017-10-30,,,,,,672661.0,1.16,18.0,30.0,,
2017-10-31,,,,,,672661.0,1.16,18.0,30.0,,
2017-11-01,,,,,,672661.0,1.16,18.0,30.0,,
2017-11-02,,,,,,672661.0,1.16,18.0,30.0,,
2017-11-03,,,,,,670963.0,1.16,18.0,30.0,,
2017-11-04,,,,,,670963.0,1.16,18.0,30.0,,
2017-11-05,,,,,,670963.0,1.16,29.0,30.0,,
2017-11-06,,,,,,670963.0,1.16,29.0,30.0,,
2017-11-07,,,,,,714417.0,1.16,29.0,30.0,,
2017-11-08,,,,,,714417.0,1.16,29.0,30.0,,
2017-11-09,,,,,,714417.0,1.16,29.0,30.0,,
2017-11-10,,,,,,714417.0,1.16,29.0,30.0,,
2017-11-11,,,,,,459977.0,1.16,29.0,30.0,,
2017-11-12,,,,,,459977.0,1.16,29.0,30.0,,
2017-11-13,,,,,,459977.0,1.16,29.0,30.0,,
2017-11-14,,,,,,459977.0,1.16,29.0,30.0,,
2017-11-15,,,,,,709294.0,1.16,29.0,30.0,,
2017-11-16,,,,,,709294.0,1.16,29.0,30.0,,
2017-11-17,,,,,,709294.0,1.16,29.0,30.0,,
2017-11-18,,,,,,709294.0,1.16,29.0,30.0,,
2017-11-19,,,,,,603430.0,1.16,29.0,30.0,,
2017-11-20,,,,,,603430.0,1.16,29.0,30.0,,
2017-11-21,,,,,,603430.0,1.16,29.0,30.0,,
2017-11-22,,,,,,603430.0,1.16,29.0,30.0,,
2017-11-23,,,,,,747162.0,1.16,29.0,30.0,,
2017-11-24,,,,,,747162.0,1.16,29.0,30.0,,
2017-11-25,,,,,,747162.0,1.16,29.0,30.0,,
2017-11-26,,,,,,747162.0,1.16,29.0,30.0,,
2017-11-27,,,,,,829651.0,1.16,29.0,30.0,,
2017-11-28,,,,,,829651.0,1.16,29.0,30.0,,
2017-11-29,,,,,,829651.0,1.16,29.0,30.0,,
2017-11-30,,,,,,829651.0,1.16,29.0,30.0,,
2017-12-01,,,,,,869275.0,1.3,29.0,30.0,,
2017-12-02,,,,,,869275.0,1.3,29.0,30.0,,
2017-12-03,,,,,,869275.0,1.3,29.0,30.0,,
2017-12-04,,,,,,869275.0,1.3,29.0,30.0,,
2017-12-05,,,,,,891236.0,1.3,29.0,30.0,,
2017-12-06,,,,,,891236.0,1.3,29.0,30.0,,
2017-12-07,,,,,,891236.0,1.3,29.0,30.0,,
2017-12-08,,,,,,891236.0,1.3,29.0,30.0,,
2017-12-09,,,,,,877575.0,1.3,29.0,30.0,,
2017-12-10,,,,,,877575.0,1.3,29.0,30.0,,
2017-12-11,,,,,,877575.0,1.3,29.0,30.0,,
2017-12-12,,,,,,877575.0,1.3,29.0,30.0,,
2017-12-13,,,,,,958477.0,1.3,29.0,30.0,,
2017-12-14,,,,,,958477.0,1.3,29.0,30.0,,
2017-12-15,,,,,,958477.0,1.3,29.0,30.0,,
2017-12-16,,,,,,958477.0,1.3,29.0,30.0,,
2017-12-17,,,,,,877465.0,1.3,29.0,30.0,,
2017-12-18,,,,,,877465.0,1.3,29.0,30.0,,
2017-12-19,,,,,,877465.0,1.3,29.0,30.0,,
2017-12-20,,,,,,877465.0,1.3,29.0,30.0,,
2017-12-21,,,,,,840740.0,1.3,29.0,30.0,,
2017-12-22,,,,,,840740.0,1.3,29.0,30.0,,
2017-12-23,,,,,,840740.0,1.3,29.0,30.0,,
2017-12-24,,,,,,840740.0,1.3,29.0,30.0,,
2017-12-25,,,,,,565075.0,1.3,29.0,30.0,,
2017-12-26,,,,,,565075.0,1.3,29.0,30.0,,
2017-12-27,,,,,,565075.0,1.3,29.0,30.0,,
2017-12-28,,,,,,565075.0,1.3,29.0,30.0,,
2017-12-29,,,,,,838926.0,1.3,29.0,30.0,,
2017-12-30,,,,,,838926.0,1.3,29.0,30.0,,
2017-12-31,,,,,,838926.0,1.3,29.0,30.0,,
2018-01-01,,,,,,838926.0,1.41,29.0,30.0,,
2018-01-02,,,,,,850802.0,1.41,29.0,30.0,,
2018-01-03,,,,,,850802.0,1.41,29.0,30.0,,
2018-01-04,,,,,,850802.0,1.41,29.0,30.0,,
2018-01-05,,,,,,850802.0,1.41,29.0,30.0,,
2018-01-06,,,,,,889099.0,1.41,29.0,30.0,,
2018-01-07,,,,,,889099.0,1.41,29.0,30.0,,
2018-01-08,,,,,,889099.0,1.41,29.0,30.0,,
2018-01-09,,,,,,889099.0,1.41,29.0,30.0,,
2018-01-10,,,,,,876990.0,1.41,29.0,30.0,,
2018-01-11,,,,,,876990.0,1.41,29.0,30.0,,
2018-01-12,,,,,,876990.0,1.41,29.0,30.0,,
2018-01-13,,,,,,876990.0,1.41,29.0,30.0,,
2018-01-14,,,,,,592042.0,1.41,29.0,30.0,,
2018-01-15,,,,,,592042.0,1.41,29.0,30.0,,
2018-01-16,,,,,,592042.0,1.41,29.0,30.0,,
2018-01-17,,,,,,592042.0,1.41,29.0,30.0,,
2018-01-18,,,,,,744190.0,1.41,29.0,30.0,,
2018-01-19,,,,,,744190.0,1.41,29.0,30.0,,
2018-01-20,,,,,,744190.0,1.41,29.0,30.0,,
2018-01-21,,,,,,744190.0,1.41,29.0,30.0,,
2018-01-22,,,,,,574421.0,1.41,29.0,30.0,,
2018-01-23,,,,,,574421.0,1.41,29.0,30.0,,
2018-01-24,,,,,,574421.0,1.41,29.0,30.0,,
2018-01-25,,,,,,574421.0,1.41,29.0,30.0,,
2018-01-26,,,,,,514622.0,1.41,29.0,30.0,,
2018-01-27,,,,,,514622.0,1.41,29.0,30.0,,
2018-01-28,,,,,,514622.0,1.41,29.0,30.0,,
2018-01-29,,,,,,514622.0,1.41,29.0,30.0,,
2018-01-30,,,,,,531441.0,1.41,29.0,30.0,,
2018-01-31,,,,,,531441.0,1.41,29.0,30.0,,
2018-02-01,,,,,,531441.0,1.42,29.0,30.0,,
2018-02-02,,,,,,531441.0,1.42,29.0,15.0,,
2018-02-03,,,,,,436197.0,1.42,29.0,40.0,,
2018-02-04,,,,,,436197.0,1.42,29.0,24.0,,
2018-02-05,,,,,,436197.0,1.42,29.0,11.0,,
2018-02-06,,,,,,436197.0,1.42,29.0,8.0,,
2018-02-07,,,,,,489403.0,1.42,29.0,36.0,,
2018-02-08,,,,,,489403.0,1.42,29.0,30.0,,
2018-02-09,,,,,,489403.0,1.42,29.0,44.0,,
2018-02-10,,,,,,489403.0,1.42,29.0,54.0,,
2018-02-11,,,,,,368625.0,1.42,29.0,31.0,,
2018-02-12,,,,,,368625.0,1.42,29.0,42.0,,
2018-02-13,,,,,,368625.0,1.42,29.0,35.0,,
2018-02-14,,,,,,368625.0,1.42,29.0,55.0,,
2018-02-15,,,,,,475030.0,1.42,29.0,71.0,,
2018-02-16,,,,,,475030.0,1.42,29.0,67.0,,
2018-02-17,,,,,,475030.0,1.42,29.0,74.0,,
2018-02-18,,,,,,475030.0,1.42,29.0,63.0,,
2018-02-19,,,,,,436342.0,1.42,29.0,67.0,,
2018-02-20,,,,,,436342.0,1.42,29.0,74.0,,
2018-02-21,,,,,,436342.0,1.42,29.0,54.0,,
2018-02-22,,,,,,436342.0,1.42,29.0,44.0,,
2018-02-23,,,,,,424503.0,1.42,29.0,39.0,,
2018-02-24,,,,,,424503.0,1.42,29.0,31.0,,
2018-02-25,,,,,,424503.0,1.42,29.0,33.0,,
2018-02-26,,,,,,424503.0,1.42,29.0,37.0,,
2018-02-27,,,,,,494788.0,1.42,29.0,44.0,,
2018-02-28,,,,,,494788.0,1.42,29.0,41.0,,
2018-03-01,,,,,,494788.0,1.51,29.0,38.0,,
2018-03-02,,,,,,494788.0,1.51,29.0,47.0,,
2018-03-03,,,,,,416967.0,1.51,29.0,56.0,,
2018-03-04,,,,,,416967.0,1.51,29.0,44.0,,
2018-03-05,,,,,,416967.0,1.51,29.0,55.0,,
2018-03-06,,,,,,416967.0,1.51,29.0,59.0,,
2018-03-07,,,,,,474917.0,1.51,29.0,37.0,,
2018-03-08,,,,,,474917.0,1.51,29.0,39.0,,
2018-03-09,,,,,,474917.0,1.51,29.0,37.0,,
2018-03-10,,,,,,474917.0,1.51,29.0,39.0,,
2018-03-11,,,,,,349041.0,1.51,29.0,40.0,,
2018-03-12,,,,,,349041.0,1.51,29.0,41.0,,
2018-03-13,,,,,,349041.0,1.51,29.0,41.0,,
2018-03-14,,,,,,349041.0,1.51,29.0,40.0,,
2018-03-15,,,,,,459150.0,1.51,29.0,32.0,,
2018-03-16,,,,,,459150.0,1.51,29.0,33.0,,
2018-03-17,,,,,,459150.0,1.51,29.0,31.0,,
2018-03-18,,,,,,459150.0,1.51,17.0,29.0,,
2018-03-19,,,,,,421648.0,1.51,17.0,29.0,,
2018-03-20,,,,,,421648.0,1.51,17.0,37.0,,
2018-03-21,,,,,,421648.0,1.51,17.0,36.0,,
2018-03-22,,,,,,421648.0,1.51,17.0,36.0,,
2018-03-23,,,,,,430897.0,1.51,17.0,28.0,,
2018-03-24,,,,,,430897.0,1.51,17.0,32.0,,
2018-03-25,,,,,,430897.0,1.51,17.0,30.0,,
2018-03-26,,,,,,430897.0,1.51,17.0,31.0,,
2018-03-27,,,,,,414091.0,1.51,17.0,24.0,,
2018-03-28,,,,,,414091.0,1.51,17.0,24.0,,
2018-03-29,,,,,,414091.0,1.51,17.0,18.0,,
2018-03-30,,,,,,414091.0,1.51,17.0,12.0,,
2018-03-31,,,,,,332753.0,1.51,17.0,16.0,,
2018-04-01,,,,,,332753.0,1.69,17.0,16.0,,
2018-04-02,,,,,,332753.0,1.69,17.0,11.0,,
2018-04-03,,,,,,332753.0,1.69,17.0,22.0,,
2018-04-04,,,,,,432978.0,1.69,17.0,22.0,,
2018-04-05,,,,,,432978.0,1.69,17.0,17.0,,
2018-04-06,,,,,,432978.0,1.69,17.0,19.0,,
2018-04-07,,,,,,432978.0,1.69,17.0,20.0,,
2018-04-08,,,,,,311300.0,1.69,17.0,17.0,,
2018-04-09,,,,,,311300.0,1.69,17.0,21.0,,
2018-04-10,,,,,,311300.0,1.69,17.0,18.0,,
2018-04-11,,,,,,311300.0,1.69,17.0,20.0,,
2018-04-12,,,,,,442158.0,1.69,17.0,18.0,,
2018-04-13,,,,,,442158.0,1.69,17.0,23.0,,
2018-04-14,,,,,,442158.0,1.69,17.0,23.0,,
2018-04-15,,,,,,442158.0,1.69,14.0,23.0,,
2018-04-16,,,,,,433712.0,1.69,14.0,23.0,,
2018-04-17,,,,,,433712.0,1.69,14.0,26.0,,
2018-04-18,,,,,,433712.0,1.69,14.0,24.0,,
2018-04-19,,,,,,433712.0,1.69,14.0,25.0,,
2018-04-20,,,,,,509923.0,1.69,14.0,26.0,,
2018-04-21,,,,,,509923.0,1.69,14.0,32.0,,
2018-04-22,,,,,,509923.0,1.69,14.0,31.0,,
2018-04-23,,,,,,509923.0,1.69,14.0,28.0,,
2018-04-24,,,,,,548252.0,1.69,14.0,29.0,,
2018-04-25,,,,,,548252.0,1.69,14.0,64.0,,
2018-04-26,,,,,,548252.0,1.69,14.0,47.0,,
2018-04-27,,,,,,548252.0,1.69,14.0,55.0,,
2018-04-28,,,,,,429929.0,1.69,14.0,54.0,,
2018-04-29,,,,,,429929.0,1.69,14.0,61.0,,
2018-04-30,,,,,,429929.0,1.69,14.0,59.0,,
2018-05-01,,,,,,429929.0,1.7,14.0,56.0,,
2018-05-02,,,,,,468951.0,1.7,14.0,52.0,,
2018-05-03,,,,,,468951.0,1.7,14.0,55.0,,
2018-05-04,,,,,,468951.0,1.7,14.0,56.0,,
2018-05-05,,,,,,468951.0,1.7,14.0,63.0,,
2018-05-06,,,,,,386315.0,1.7,14.0,67.0,,
2018-05-07,,,,,,386315.0,1.7,14.0,56.0,,
2018-05-08,,,,,,386315.0,1.7,14.0,62.0,,
2018-05-09,,,,,,386315.0,1.7,14.0,53.0,,
2018-05-10,,,,,,465046.0,1.7,14.0,63.0,,
2018-05-11,,,,,,465046.0,1.7,14.0,41.0,,
2018-05-12,,,,,,465046.0,1.7,14.0,44.0,,
2018-05-13,,,,,,465046.0,1.7,11.0,40.0,,
2018-05-14,,,,,,469798.0,1.7,11.0,40.0,,
2018-05-15,,,,,,469798.0,1.7,11.0,40.0,,
2018-05-16,,,,,,469798.0,1.7,11.0,32.0,,
2018-05-17,,,,,,469798.0,1.7,11.0,31.0,,
2018-05-18,,,,,,499648.0,1.7,11.0,37.0,,
2018-05-19,,,,,,499648.0,1.7,11.0,31.0,,
2018-05-20,,,,,,499648.0,1.7,11.0,32.0,,
2018-05-21,,,,,,499648.0,1.7,11.0,41.0,,
2018-05-22,,,,,,441616.0,1.7,11.0,30.0,,
2018-05-23,,,,,,441616.0,1.7,11.0,26.0,,
2018-05-24,,,,,,441616.0,1.7,11.0,27.0,,
2018-05-25,,,,,,441616.0,1.7,11.0,25.0,,
2018-05-26,,,,,,356716.0,1.7,11.0,23.0,,
2018-05-27,,,,,,356716.0,1.7,11.0,19.0,,
2018-05-28,,,,,,356716.0,1.7,11.0,22.0,,
2018-05-29,,,,,,356716.0,1.7,11.0,16.0,,
2018-05-30,,,,,,443065.0,1.7,11.0,38.0,,
2018-05-31,,,,,,443065.0,1.7,11.0,25.0,,
2018-06-01,,,,,,443065.0,1.7,11.0,24.0,,
2018-06-02,,,,,,443065.0,1.7,11.0,27.0,,
2018-06-03,,,,,,369975.0,1.7,10.0,40.0,,
2018-06-04,,,,,,369975.0,1.7,10.0,41.0,,
2018-06-05,,,,,,369975.0,1.7,10.0,26.0,,
2018-06-06,,,,,,369975.0,1.7,10.0,42.0,,
2018-06-07,,,,,,433804.0,1.7,10.0,38.0,,
2018-06-08,,,,,,433804.0,1.7,10.0,40.0,,
2018-06-09,,,,,,433804.0,1.7,10.0,39.0,,
2018-06-10,,,,,,433804.0,1.7,10.0,24.0,,
2018-06-11,,,,,,446188.0,1.7,10.0,15.0,,
2018-06-12,,,,,,446188.0,1.7,10.0,19.0,,
2018-06-13,,,,,,446188.0,1.7,10.0,19.0,,
2018-06-14,,,,,,446188.0,1.7,10.0,17.0,,
2018-06-15,,,,,,476263.0,1.7,10.0,26.0,,
2018-06-16,,,,,,476263.0,1.7,10.0,22.0,,
2018-06-17,,,,,,476263.0,1.7,10.0,23.0,,
2018-06-18,,,,,,476263.0,1.7,10.0,27.0,,
2018-06-19,,,,,,413610.0,1.7,10.0,32.0,,
2018-06-20,,,,,,413610.0,1.7,10.0,34.0,,
2018-06-21,,,,,,413610.0,1.7,10.0,37.0,,
2018-06-22,,,,,,413610.0,1.7,10.0,28.0,,
2018-06-23,,,,,,368137.0,1.7,10.0,17.0,,
2018-06-24,,,,,,368137.0,1.7,10.0,15.0,,
2018-06-25,,,,,,368137.0,1.7,10.0,16.0,,
